,attributes,business_id,categories,city,hours,latitude,longitude,open,review_count,stars,categories_Fastfood,categories_Sandwiches,categories_Pizza,categories_Vegetarian,categories_Barbeque,categories_Tex-Mex,Automotive,categories_Restaurants,categories_CoffeeTea,categories_American_Traditional,categories_Steakhouses,categories_Thai,categories_American_New,categories_ChickenWings,categories_Chinese,categories_Japanese,categories_Empanadas,categories_Italian,categories_Salad,attributes.AcceptsCreditCards,attributes.AcceptsInsurance,attributes.Alcohol,attributes.Ambience.casual,attributes.Ambience.classy,attributes.Ambience.divey,attributes.Ambience.hipster,attributes.Ambience.intimate,attributes.Ambience.romantic,attributes.Ambience.touristy,attributes.Ambience.trendy,attributes.Attire,attributes.BYOB,attributes.BYOB/Corkage,attributes.ByAppointmentOnly,attributes.Caters,attributes.CoatCheck,attributes.Corkage,attributes.Delivery,attributes.DietaryRestrictions.dairyfree,attributes.DietaryRestrictions.glutenfree,attributes.DietaryRestrictions.halal,attributes.DietaryRestrictions.kosher,attributes.DietaryRestrictions.soyfree,attributes.DietaryRestrictions.vegan,attributes.DietaryRestrictions.vegetarian,attributes.DogsAllowed,attributes.DriveThru,attributes.GoodFor.breakfast,attributes.GoodFor.brunch,attributes.GoodFor.dessert,attributes.GoodFor.dinner,attributes.GoodFor.latenight,attributes.GoodFor.lunch,attributes.GoodForDancing,attributes.GoodForGroups,attributes.GoodForKids,attributes.HairTypesSpecializedIn.africanamerican,attributes.HairTypesSpecializedIn.asian,attributes.HairTypesSpecializedIn.coloring,attributes.HairTypesSpecializedIn.curly,attributes.HairTypesSpecializedIn.extensions,attributes.HairTypesSpecializedIn.kids,attributes.HairTypesSpecializedIn.perms,attributes.HairTypesSpecializedIn.straightperms,attributes.HappyHour,attributes.HasTV,attributes.Music.background_music,attributes.Music.dj,attributes.Music.jukebox,attributes.Music.karaoke,attributes.Music.live,attributes.Music.video,attributes.NoiseLevel,attributes.Open24Hours,attributes.OrderatCounter,attributes.OutdoorSeating,attributes.PriceRange,attributes.Smoking,attributes.Takeout,attributes.TakesReservations,attributes.WaiterService,attributes.WheelchairAccessible,attributes.WiFi,attributes.Parking.garage,attributes.Parking.lot,attributes.Parking.street,attributes.Parking.valet,attributes.Parking.validated,hours.Friday.close,hours.Friday.open,hours.Monday.close,hours.Monday.open,hours.Saturday.close,hours.Saturday.open,hours.Sunday.close,hours.Sunday.open,hours.Thursday.close,hours.Thursday.open,hours.Tuesday.close,hours.Tuesday.open,hours.Wednesday.close,hours.Wednesday.open,avg_review_stars,reviews_count,tip_count,checkin_count,category
125,"{'Has TV': True, 'Waiter Service': False, 'Attire': 'casual', 'Parking': {'garage': False, 'valet': False, 'validated': False, 'lot': True, 'street': True}, 'Good For Groups': True, 'Delivery': False, 'Drive-Thru': False, 'Order at Counter': True, 'Take-out': True, 'Alcohol': 'none', 'Noise Level': 'average', 'Price Range': 1, 'Ambience': {'classy': False, 'touristy': False, 'casual': True, 'divey': False, 'romantic': False, 'intimate': False, 'hipster': False, 'trendy': False, 'upscale': False}, 'Wi-Fi': 'no', 'Good for Kids': True, 'Good For': {'breakfast': False, 'dinner': False, 'brunch': False, 'dessert': False, 'latenight': False, 'lunch': True}, 'Takes Reservations': False, 'Wheelchair Accessible': True, 'Outdoor Seating': True, 'Caters': False, 'Accepts Credit Cards': True}",iNvY0zAlaD_ye7Z6rHu-Ug,"['Burgers', 'Hot Dogs', 'Restaurants', 1]",Phoenix,"{'Tuesday': {'close': '20:00', 'open': '10:30'}, 'Friday': {'close': '20:00', 'open': '10:30'}, 'Saturday': {'close': '20:00', 'open': '10:30'}, 'Wednesday': {'close': '20:00', 'open': '10:30'}, 'Thursday': {'close': '20:00', 'open': '10:30'}, 'Monday': {'close': '20:00', 'open': '10:30'}}",33.4947745,-112.0000425,True,254,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,1,2,0,2,0,2,2,0,2,2,2,2,2,2,2,2,0,0,0,0,0,0,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,0,0,1,0,0,1,1,0,0,20,10,20,10,20,10,25,25,20,10,20,10,20,10,4.083700440528634,227,64,668,Restaurants
126,"{'Price Range': 3, 'Accepts Credit Cards': True, 'Parking': {'garage': False, 'valet': False, 'validated': False, 'lot': True, 'street': False}}",kEd1RkFwdyhSQe82c_ixfw,"['Food', 'Specialty Food', 'Candy Stores', 1]",Tempe,"{'Tuesday': {'close': '22:00', 'open': '11:00'}, 'Friday': {'close': '23:30', 'open': '11:00'}, 'Saturday': {'close': '23:30', 'open': '11:00'}, 'Sunday': {'close': '21:00', 'open': '11:00'}, 'Wednesday': {'close': '22:00', 'open': '11:00'}, 'Thursday': {'close': '22:00', 'open': '11:00'}, 'Monday': {'close': '22:00', 'open': '11:00'}}",33.4329724,-111.9043028,True,13,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,2,2,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,3,2,2,2,2,2,2,0,1,0,0,0,23,11,22,11,23,11,21,11,22,11,22,11,22,11,2.909090909090909,11,1,64,Food
127,"{'Price Range': 3, 'Accepts Credit Cards': True, 'Parking': {'garage': False, 'valet': False, 'validated': False, 'lot': True, 'street': False}}",kEd1RkFwdyhSQe82c_ixfw,"['Food', 'Specialty Food', 'Candy Stores', 1]",Tempe,"{'Tuesday': {'close': '22:00', 'open': '11:00'}, 'Friday': {'close': '23:30', 'open': '11:00'}, 'Saturday': {'close': '23:30', 'open': '11:00'}, 'Sunday': {'close': '21:00', 'open': '11:00'}, 'Wednesday': {'close': '22:00', 'open': '11:00'}, 'Thursday': {'close': '22:00', 'open': '11:00'}, 'Monday': {'close': '22:00', 'open': '11:00'}}",33.4329724,-111.9043028,True,13,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,2,2,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,3,2,2,2,2,2,2,0,1,0,0,0,23,11,22,11,23,11,21,11,22,11,22,11,22,11,2.909090909090909,11,1,64,Specialty Food
128,"{'Price Range': 3, 'Accepts Credit Cards': True, 'Parking': {'garage': False, 'valet': False, 'validated': False, 'lot': True, 'street': False}}",kEd1RkFwdyhSQe82c_ixfw,"['Food', 'Specialty Food', 'Candy Stores', 1]",Tempe,"{'Tuesday': {'close': '22:00', 'open': '11:00'}, 'Friday': {'close': '23:30', 'open': '11:00'}, 'Saturday': {'close': '23:30', 'open': '11:00'}, 'Sunday': {'close': '21:00', 'open': '11:00'}, 'Wednesday': {'close': '22:00', 'open': '11:00'}, 'Thursday': {'close': '22:00', 'open': '11:00'}, 'Monday': {'close': '22:00', 'open': '11:00'}}",33.4329724,-111.9043028,True,13,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,2,2,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,3,2,2,2,2,2,2,0,1,0,0,0,23,11,22,11,23,11,21,11,22,11,22,11,22,11,2.909090909090909,11,1,64,Candy Stores
129,"{'Has TV': False, 'Attire': 'casual', 'Parking': {'garage': False, 'valet': False, 'validated': False, 'lot': False, 'street': False}, 'Good For Groups': True, 'Delivery': False, 'Drive-Thru': True, 'Take-out': True, 'Alcohol': 'none', 'Noise Level': 'average', 'Price Range': 3, 'Ambience': {'classy': False, 'touristy': False, 'casual': False, 'divey': False, 'romantic': False, 'intimate': False, 'hipster': False, 'trendy': False, 'upscale': False}, 'Wi-Fi': 'free', 'Good for Kids': True, 'Good For': {'breakfast': False, 'dinner': False, 'brunch': False, 'dessert': False, 'latenight': False, 'lunch': True}, 'Takes Reservations': False, 'Waiter Service': False, 'Outdoor Seating': True, 'Caters': False, 'Accepts Credit Cards': True}",LtJmxo4ZozEyB8JVwltMkw,"['Burgers', 'Fast Food', 'Restaurants', 1]",Phoenix,{},33.4297449,-112.065708,True,5,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,2,0,2,0,2,2,0,2,2,2,2,2,2,2,2,1,0,0,0,0,0,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,1,0,0,2,1,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3.0,5,6,55,Burgers
130,"{'Has TV': False, 'Attire': 'casual', 'Parking': {'garage': False, 'valet': False, 'validated': False, 'lot': False, 'street': False}, 'Good For Groups': True, 'Delivery': False, 'Drive-Thru': True, 'Take-out': True, 'Alcohol': 'none', 'Noise Level': 'average', 'Price Range': 3, 'Ambience': {'classy': False, 'touristy': False, 'casual': False, 'divey': False, 'romantic': False, 'intimate': False, 'hipster': False, 'trendy': False, 'upscale': False}, 'Wi-Fi': 'free', 'Good for Kids': True, 'Good For': {'breakfast': False, 'dinner': False, 'brunch': False, 'dessert': False, 'latenight': False, 'lunch': True}, 'Takes Reservations': False, 'Waiter Service': False, 'Outdoor Seating': True, 'Caters': False, 'Accepts Credit Cards': True}",LtJmxo4ZozEyB8JVwltMkw,"['Burgers', 'Fast Food', 'Restaurants', 1]",Phoenix,{},33.4297449,-112.065708,True,5,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,2,0,2,0,2,2,0,2,2,2,2,2,2,2,2,1,0,0,0,0,0,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,1,0,0,2,1,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3.0,5,6,55,Fast Food
131,"{'Has TV': False, 'Attire': 'casual', 'Parking': {'garage': False, 'valet': False, 'validated': False, 'lot': False, 'street': False}, 'Good For Groups': True, 'Delivery': False, 'Drive-Thru': True, 'Take-out': True, 'Alcohol': 'none', 'Noise Level': 'average', 'Price Range': 3, 'Ambience': {'classy': False, 'touristy': False, 'casual': False, 'divey': False, 'romantic': False, 'intimate': False, 'hipster': False, 'trendy': False, 'upscale': False}, 'Wi-Fi': 'free', 'Good for Kids': True, 'Good For': {'breakfast': False, 'dinner': False, 'brunch': False, 'dessert': False, 'latenight': False, 'lunch': True}, 'Takes Reservations': False, 'Waiter Service': False, 'Outdoor Seating': True, 'Caters': False, 'Accepts Credit Cards': True}",LtJmxo4ZozEyB8JVwltMkw,"['Burgers', 'Fast Food', 'Restaurants', 1]",Phoenix,{},33.4297449,-112.065708,True,5,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,2,0,2,0,2,2,0,2,2,2,2,2,2,2,2,1,0,0,0,0,0,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,1,0,0,2,1,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3.0,5,6,55,Restaurants
132,"{'Good For Groups': False, 'Good for Kids': True, 'Take-out': True, 'Accepts Credit Cards': True, 'Attire': 'casual'}",f1FurDaaizVNfYn_neatXQ,"['Fast Food', 'Sandwiches', 'Restaurants', 1]",Mesa,{},33.378877,-111.8373046,True,4,3.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,2,2,2,2,2,2,2,1,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,1,2,2,2,2,2,2,2,2,2,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2.6666666666666665,3,1,12,Fast Food
133,"{'Good For Groups': False, 'Good for Kids': True, 'Take-out': True, 'Accepts Credit Cards': True, 'Attire': 'casual'}",f1FurDaaizVNfYn_neatXQ,"['Fast Food', 'Sandwiches', 'Restaurants', 1]",Mesa,{},33.378877,-111.8373046,True,4,3.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,2,2,2,2,2,2,2,1,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,1,2,2,2,2,2,2,2,2,2,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2.6666666666666665,3,1,12,Sandwiches
134,"{'Good For Groups': False, 'Good for Kids': True, 'Take-out': True, 'Accepts Credit Cards': True, 'Attire': 'casual'}",f1FurDaaizVNfYn_neatXQ,"['Fast Food', 'Sandwiches', 'Restaurants', 1]",Mesa,{},33.378877,-111.8373046,True,4,3.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,2,2,2,2,2,2,2,1,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,1,2,2,2,2,2,2,2,2,2,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2.6666666666666665,3,1,12,Restaurants
135,"{'Has TV': False, 'Attire': 'casual', 'Parking': {'garage': False, 'valet': False, 'validated': False, 'lot': False, 'street': False}, 'Good For Groups': True, 'Delivery': False, 'Drive-Thru': True, 'Take-out': True, 'Alcohol': 'none', 'Noise Level': 'average', 'Price Range': 1, 'Ambience': {'classy': False, 'touristy': False, 'casual': True, 'divey': False, 'romantic': False, 'intimate': False, 'hipster': False, 'trendy': False, 'upscale': False}, 'Wi-Fi': 'no', 'Good for Kids': True, 'Good For': {'breakfast': False, 'dinner': False, 'brunch': False, 'dessert': False, 'latenight': False, 'lunch': False}, 'Takes Reservations': False, 'Waiter Service': False, 'Outdoor Seating': True, 'Caters': True, 'Accepts Credit Cards': True}",7Y1lfzFkwBRoMZKIMMeZMw,"['Fast Food', 'Mexican', 'Restaurants', 1]",Peoria,"{'Tuesday': {'close': '22:00', 'open': '10:00'}, 'Friday': {'close': '22:00', 'open': '10:00'}, 'Saturday': {'close': '22:00', 'open': '10:00'}, 'Sunday': {'close': '22:00', 'open': '10:00'}, 'Wednesday': {'close': '22:00', 'open': '10:00'}, 'Thursday': {'close': '22:00', 'open': '10:00'}, 'Monday': {'close': '22:00', 'open': '10:00'}}",33.7119776,-112.274706,True,23,3.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,1,2,0,2,1,2,2,0,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,0,0,2,0,0,0,0,0,0,22,10,22,10,22,10,22,10,22,10,22,10,22,10,3.388888888888889,18,4,43,Fast Food
136,"{'Has TV': False, 'Attire': 'casual', 'Parking': {'garage': False, 'valet': False, 'validated': False, 'lot': False, 'street': False}, 'Good For Groups': True, 'Delivery': False, 'Drive-Thru': True, 'Take-out': True, 'Alcohol': 'none', 'Noise Level': 'average', 'Price Range': 1, 'Ambience': {'classy': False, 'touristy': False, 'casual': True, 'divey': False, 'romantic': False, 'intimate': False, 'hipster': False, 'trendy': False, 'upscale': False}, 'Wi-Fi': 'no', 'Good for Kids': True, 'Good For': {'breakfast': False, 'dinner': False, 'brunch': False, 'dessert': False, 'latenight': False, 'lunch': False}, 'Takes Reservations': False, 'Waiter Service': False, 'Outdoor Seating': True, 'Caters': True, 'Accepts Credit Cards': True}",7Y1lfzFkwBRoMZKIMMeZMw,"['Fast Food', 'Mexican', 'Restaurants', 1]",Peoria,"{'Tuesday': {'close': '22:00', 'open': '10:00'}, 'Friday': {'close': '22:00', 'open': '10:00'}, 'Saturday': {'close': '22:00', 'open': '10:00'}, 'Sunday': {'close': '22:00', 'open': '10:00'}, 'Wednesday': {'close': '22:00', 'open': '10:00'}, 'Thursday': {'close': '22:00', 'open': '10:00'}, 'Monday': {'close': '22:00', 'open': '10:00'}}",33.7119776,-112.274706,True,23,3.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,1,2,0,2,1,2,2,0,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,0,0,2,0,0,0,0,0,0,22,10,22,10,22,10,22,10,22,10,22,10,22,10,3.388888888888889,18,4,43,Mexican
137,"{'Has TV': False, 'Attire': 'casual', 'Parking': {'garage': False, 'valet': False, 'validated': False, 'lot': False, 'street': False}, 'Good For Groups': True, 'Delivery': False, 'Drive-Thru': True, 'Take-out': True, 'Alcohol': 'none', 'Noise Level': 'average', 'Price Range': 1, 'Ambience': {'classy': False, 'touristy': False, 'casual': True, 'divey': False, 'romantic': False, 'intimate': False, 'hipster': False, 'trendy': False, 'upscale': False}, 'Wi-Fi': 'no', 'Good for Kids': True, 'Good For': {'breakfast': False, 'dinner': False, 'brunch': False, 'dessert': False, 'latenight': False, 'lunch': False}, 'Takes Reservations': False, 'Waiter Service': False, 'Outdoor Seating': True, 'Caters': True, 'Accepts Credit Cards': True}",7Y1lfzFkwBRoMZKIMMeZMw,"['Fast Food', 'Mexican', 'Restaurants', 1]",Peoria,"{'Tuesday': {'close': '22:00', 'open': '10:00'}, 'Friday': {'close': '22:00', 'open': '10:00'}, 'Saturday': {'close': '22:00', 'open': '10:00'}, 'Sunday': {'close': '22:00', 'open': '10:00'}, 'Wednesday': {'close': '22:00', 'open': '10:00'}, 'Thursday': {'close': '22:00', 'open': '10:00'}, 'Monday': {'close': '22:00', 'open': '10:00'}}",33.7119776,-112.274706,True,23,3.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,1,2,0,2,1,2,2,0,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,0,0,2,0,0,0,0,0,0,22,10,22,10,22,10,22,10,22,10,22,10,22,10,3.388888888888889,18,4,43,Restaurants
138,"{'Has TV': True, 'Good For Groups': True, 'Attire': 'casual', 'Parking': {'garage': False, 'valet': False, 'validated': False, 'lot': True, 'street': False}, 'Dogs Allowed': False, 'Delivery': True, 'Take-out': True, 'Alcohol': 'none', 'Noise Level': 'average', 'Price Range': 1, 'Ambience': {'classy': False, 'touristy': False, 'casual': True, 'divey': False, 'romantic': False, 'intimate': False, 'hipster': False, 'trendy': False, 'upscale': False}, 'Wheelchair Accessible': True, 'Good for Kids': True, 'Good For': {'breakfast': True, 'dinner': False, 'brunch': False, 'dessert': False, 'latenight': False, 'lunch': False}, 'Takes Reservations': True, 'Wi-Fi': 'free', 'Waiter Service': True, 'Outdoor Seating': True, 'Caters': True, 'Accepts Credit Cards': True}",VQmgq4Dwwej5AwnHBmDIAg,"['American (Traditional)', 'Mexican', 'Chinese', 'Restaurants', 1]",Phoenix,"{'Tuesday': {'close': '18:00', 'open': '06:00'}, 'Friday': {'close': '18:00', 'open': '06:00'}, 'Saturday': {'close': '16:00', 'open': '06:00'}, 'Wednesday': {'close': '18:00', 'open': '06:00'}, 'Thursday': {'close': '18:00', 'open': '06:00'}, 'Monday': {'close': '18:00', 'open': '06:00'}}",33.451615,-112.0857246,True,69,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,1,2,0,2,1,2,2,1,2,2,2,2,2,2,2,0,2,1,0,0,0,0,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,1,0,1,0,0,0,18,6,18,6,16,6,25,25,18,6,18,6,18,6,4.475409836065574,61,15,88,American (Traditional)
139,"{'Has TV': True, 'Good For Groups': True, 'Attire': 'casual', 'Parking': {'garage': False, 'valet': False, 'validated': False, 'lot': True, 'street': False}, 'Dogs Allowed': False, 'Delivery': True, 'Take-out': True, 'Alcohol': 'none', 'Noise Level': 'average', 'Price Range': 1, 'Ambience': {'classy': False, 'touristy': False, 'casual': True, 'divey': False, 'romantic': False, 'intimate': False, 'hipster': False, 'trendy': False, 'upscale': False}, 'Wheelchair Accessible': True, 'Good for Kids': True, 'Good For': {'breakfast': True, 'dinner': False, 'brunch': False, 'dessert': False, 'latenight': False, 'lunch': False}, 'Takes Reservations': True, 'Wi-Fi': 'free', 'Waiter Service': True, 'Outdoor Seating': True, 'Caters': True, 'Accepts Credit Cards': True}",VQmgq4Dwwej5AwnHBmDIAg,"['American (Traditional)', 'Mexican', 'Chinese', 'Restaurants', 1]",Phoenix,"{'Tuesday': {'close': '18:00', 'open': '06:00'}, 'Friday': {'close': '18:00', 'open': '06:00'}, 'Saturday': {'close': '16:00', 'open': '06:00'}, 'Wednesday': {'close': '18:00', 'open': '06:00'}, 'Thursday': {'close': '18:00', 'open': '06:00'}, 'Monday': {'close': '18:00', 'open': '06:00'}}",33.451615,-112.0857246,True,69,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,1,2,0,2,1,2,2,1,2,2,2,2,2,2,2,0,2,1,0,0,0,0,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,1,0,1,0,0,0,18,6,18,6,16,6,25,25,18,6,18,6,18,6,4.475409836065574,61,15,88,Mexican
140,"{'Has TV': True, 'Good For Groups': True, 'Attire': 'casual', 'Parking': {'garage': False, 'valet': False, 'validated': False, 'lot': True, 'street': False}, 'Dogs Allowed': False, 'Delivery': True, 'Take-out': True, 'Alcohol': 'none', 'Noise Level': 'average', 'Price Range': 1, 'Ambience': {'classy': False, 'touristy': False, 'casual': True, 'divey': False, 'romantic': False, 'intimate': False, 'hipster': False, 'trendy': False, 'upscale': False}, 'Wheelchair Accessible': True, 'Good for Kids': True, 'Good For': {'breakfast': True, 'dinner': False, 'brunch': False, 'dessert': False, 'latenight': False, 'lunch': False}, 'Takes Reservations': True, 'Wi-Fi': 'free', 'Waiter Service': True, 'Outdoor Seating': True, 'Caters': True, 'Accepts Credit Cards': True}",VQmgq4Dwwej5AwnHBmDIAg,"['American (Traditional)', 'Mexican', 'Chinese', 'Restaurants', 1]",Phoenix,"{'Tuesday': {'close': '18:00', 'open': '06:00'}, 'Friday': {'close': '18:00', 'open': '06:00'}, 'Saturday': {'close': '16:00', 'open': '06:00'}, 'Wednesday': {'close': '18:00', 'open': '06:00'}, 'Thursday': {'close': '18:00', 'open': '06:00'}, 'Monday': {'close': '18:00', 'open': '06:00'}}",33.451615,-112.0857246,True,69,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,1,2,0,2,1,2,2,1,2,2,2,2,2,2,2,0,2,1,0,0,0,0,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,1,0,1,0,0,0,18,6,18,6,16,6,25,25,18,6,18,6,18,6,4.475409836065574,61,15,88,Chinese
141,"{'Has TV': True, 'Good For Groups': True, 'Attire': 'casual', 'Parking': {'garage': False, 'valet': False, 'validated': False, 'lot': True, 'street': False}, 'Dogs Allowed': False, 'Delivery': True, 'Take-out': True, 'Alcohol': 'none', 'Noise Level': 'average', 'Price Range': 1, 'Ambience': {'classy': False, 'touristy': False, 'casual': True, 'divey': False, 'romantic': False, 'intimate': False, 'hipster': False, 'trendy': False, 'upscale': False}, 'Wheelchair Accessible': True, 'Good for Kids': True, 'Good For': {'breakfast': True, 'dinner': False, 'brunch': False, 'dessert': False, 'latenight': False, 'lunch': False}, 'Takes Reservations': True, 'Wi-Fi': 'free', 'Waiter Service': True, 'Outdoor Seating': True, 'Caters': True, 'Accepts Credit Cards': True}",VQmgq4Dwwej5AwnHBmDIAg,"['American (Traditional)', 'Mexican', 'Chinese', 'Restaurants', 1]",Phoenix,"{'Tuesday': {'close': '18:00', 'open': '06:00'}, 'Friday': {'close': '18:00', 'open': '06:00'}, 'Saturday': {'close': '16:00', 'open': '06:00'}, 'Wednesday': {'close': '18:00', 'open': '06:00'}, 'Thursday': {'close': '18:00', 'open': '06:00'}, 'Monday': {'close': '18:00', 'open': '06:00'}}",33.451615,-112.0857246,True,69,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,1,2,0,2,1,2,2,1,2,2,2,2,2,2,2,0,2,1,0,0,0,0,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,1,0,1,0,0,0,18,6,18,6,16,6,25,25,18,6,18,6,18,6,4.475409836065574,61,15,88,Restaurants
142,"{'Good For Groups': True, 'Attire': 'casual', 'Parking': {'garage': True, 'valet': False, 'validated': False, 'lot': False, 'street': True}, 'Smoking': 'outdoor', 'Good for Kids': False, 'Noise Level': 'average', 'Price Range': 2, 'Ambience': {'classy': False, 'touristy': False, 'casual': False, 'divey': False, 'romantic': False, 'intimate': False, 'hipster': False, 'trendy': True, 'upscale': False}, 'Takes Reservations': True, 'Wheelchair Accessible': True, 'Outdoor Seating': True, 'Coat Check': False, 'Has TV': True, 'Good For Dancing': True, 'Dogs Allowed': True, 'Happy Hour': True, 'Delivery': False, 'Music': {'dj': True}, 'Take-out': True, 'Alcohol': 'full_bar', 'Wi-Fi': 'free', 'Good For': {'breakfast': False, 'dinner': False, 'brunch': True, 'dessert': False, 'latenight': True, 'lunch': False}, 'Waiter Service': True, 'Caters': False, 'Accepts Credit Cards': True}",uwIq5b4uOArJQ1G1AfimiQ,"['Gastropubs', 'Bars', 'Restaurants', 'Sports Bars', 'Nightlife', 1]",Scottsdale,"{'Tuesday': {'close': '02:00', 'open': '11:00'}, 'Friday': {'close': '02:00', 'open': '11:00'}, 'Saturday': {'close': '02:00', 'open': '11:00'}, 'Sunday': {'close': '02:00', 'open': '11:00'}, 'Wednesday': {'close': '02:00', 'open': '11:00'}, 'Thursday': {'close': '02:00', 'open': '11:00'}, 'Monday': {'close': '02:00', 'open': '11:00'}}",33.5012628,-111.9223673,True,46,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,1,1,2,0,2,0,0,2,0,2,2,2,2,2,2,2,1,2,0,1,0,0,1,0,1,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,0,1,0,0,2,11,2,11,2,11,2,11,2,11,2,11,2,11,3.8378378378378377,37,4,920,Gastropubs
